#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.625143232105114688e+00 2.208933936079487681e-01 -1.149139252203302435e-04 2.210083075331688296e-01
2.626254590184688098e+00 2.229638041339326304e-01 -1.178775441568909979e-04 2.230816816780885337e-01
2.627365948264261064e+00 2.250534026049247072e-01 -1.205448601377028331e-04 2.251739474650603090e-01
2.628477306343834474e+00 2.271616363070203259e-01 -1.228442283538570010e-04 2.272844805353772535e-01
2.629588664423407440e+00 2.292878830270677626e-01 -1.247695458039823572e-04 2.294126525728737709e-01
2.630700022502980850e+00 2.314315608203711960e-01 -1.263813565186502495e-04 2.315579421768839685e-01
2.631811380582553817e+00 2.335922320330508228e-01 -1.277969384732112869e-04 2.337200289715217205e-01
2.632922738662127227e+00 2.357696858999139555e-01 -1.291709943409809029e-04 2.358988568942535502e-01
2.634034096741700637e+00 2.379639874256106458e-01 -1.306701228571681991e-04 2.380946575484690353e-01
2.635145454821273603e+00 2.401754855305678893e-01 -1.324452803656203919e-04 2.403079308109259404e-01
2.636256812900847013e+00 2.424047797480208266e-01 -1.346067816916252254e-04 2.425393865297086615e-01
2.637368170980420423e+00 2.446526511044572749e-01 -1.372059787200592055e-04 2.447898570831789633e-01
2.638479529059993389e+00 2.469199682032761078e-01 -1.402266603486380437e-04 2.470601948636229617e-01
2.639590887139566799e+00 2.492075831269019992e-01 -1.435876181972242389e-04 2.493511707451005477e-01
2.640702245219140210e+00 2.515162330375967925e-01 -1.471559814875658320e-04 2.516633890190841938e-01
2.641813603298713176e+00 2.538464621260722032e-01 -1.507691450714616313e-04 2.539972312711406555e-01
2.642924961378286586e+00 2.561985750686896490e-01 -1.542616903563229897e-04 2.563528367590482970e-01
2.644036319457859552e+00 2.585726279938922456e-01 -1.574928654556907173e-04 2.587301208593442148e-01
2.645147677537432962e+00 2.609684569811409616e-01 -1.603700870262989389e-04 2.611288270681614843e-01
2.646259035617005928e+00 2.633857382803596603e-01 -1.628645706059693530e-04 2.635486028509628209e-01
2.647370393696579338e+00 2.658240696740806763e-01 -1.650164842479265141e-04 2.659890861583251720e-01
2.648481751776152748e+00 2.682830594457807361e-01 -1.669287409886379867e-04 2.684499881867677962e-01
